Riemann Sum;Function EXP;Light Samples;Luminosity Correlation;Luminosity Gradient Magnitude Correlation; Luminosity Gradient Angle Correlation
;;0,529578;0,027147;0,739335
;;0,530458;0,027731;0,745039
